Date,ATULAUTO,GOODYEAR,AXISBANK,ALCHEM,COALINDIA,NDTV,GUJALKALI
2015-03-20,527.726806640625,474.0377502441406,541.197021484375,30.149999618530273,258.64208984375,119.5,151.72361755371094
2015-03-23,522.3179321289062,461.9346008300781,539.3014526367188,30.299999237060547,259.2041931152344,111.0999984741211,148.1682891845703
2015-03-24,519.025390625,467.3138122558594,542.2662353515625,28.700000762939453,260.0473937988281,111.80000305175781,152.18531799316406
2015-03-25,523.0233764648438,471.3481750488281,545.4254150390625,28.75,254.56674194335938,111.0999984741211,148.99940490722656
2015-03-26,513.8515625,471.5722961425781,528.900390625,27.649999618530273,247.7863006591797,106.5,145.85964965820312
2015-03-27,506.326171875,456.1072082519531,530.7959594726562,26.600000381469727,244.13259887695312,106.0999984741211,145.76731872558594
2015-03-30,520.4365844726562,458.1244201660156,547.6126098632812,26.850000381469727,252.10755920410156,111.9000015258789,147.9835968017578
2015-03-31,522.5530395507812,463.72772216796875,544.7450561523438,27.799999237060547,254.63706970214844,114.5,147.15248107910156
2015-04-01,532.4302978515625,487.2615051269531,553.68798828125,31.25,254.9532470703125,115.4000015258789,156.11000061035156
2015-04-06,542.0723876953125,498.4680480957031,552.6187133789062,36.20000076293945,253.12637329101562,114.5,156.1561737060547
2015-04-07,537.368896484375,493.5370788574219,543.2869873046875,36.099998474121094,252.5291290283203,122.19999694824219,159.15740966796875
2015-04-08,535.7227172851562,511.2435302734375,540.6624145507812,35.29999923706055,267.0035400390625,129.1999969482422,160.3117218017578
2015-04-09,519.025390625,510.5711669921875,556.2154541015625,35.45000076293945,271.4301452636719,137.89999389648438,169.13072204589844
2015-04-10,535.9578857421875,520.2088012695312,552.2299194335938,29.75,272.6597595214844,140.89999389648438,172.63983154296875
2015-04-13,535.9578857421875,547.7769775390625,550.7232055664062,31.700000762939453,275.6460266113281,137.5,171.8549041748047
2015-04-15,565.8247680664062,551.5872192382812,536.1422729492188,31.049999237060547,270.8680725097656,139.10000610351562,169.82330322265625
2015-04-16,586.9902954101562,547.7769775390625,536.5796508789062,31.149999618530273,269.0763244628906,136.39999389648438,167.56082153320312
2015-04-17,558.7696533203125,582.2931518554688,519.2283325195312,29.700000762939453,267.77642822265625,140.60000610351562,166.40652465820312
2015-04-20,536.663330078125,566.6040649414062,503.9669494628906,28.450000762939453,261.4526672363281,139.60000610351562,165.43687438964844
2015-04-21,529.373046875,568.1729125976562,509.0216369628906,28.25,262.99847412109375,138.1999969482422,164.6057891845703
2015-04-22,530.3136596679688,568.84521484375,525.255126953125,27.649999618530273,266.09014892578125,134.10000610351562,164.55960083007812
2015-04-23,522.0826416015625,557.8628540039062,523.3109741210938,26.850000381469727,269.95465087890625,135.10000610351562,162.80503845214844
2015-04-24,498.0950622558594,541.7254638671875,512.8126831054688,26.649999618530273,264.2983703613281,125.80000305175781,160.49639892578125
2015-04-27,463.9950866699219,531.4154052734375,509.7021179199219,27.149999618530273,265.3874816894531,122.69999694824219,158.3262939453125
2015-04-28,479.98681640625,535.00146484375,520.297607421875,27.350000381469727,261.874267578125,123.80000305175781,156.75640869140625
2015-04-29,470.8150939941406,530.742919921875,537.45458984375,27.299999237060547,260.85540771484375,138.10000610351562,157.6798858642578
2015-04-30,456.93994140625,537.9151000976562,551.9868774414062,26.950000762939453,255.0586395263672,143.0,157.2181396484375
2015-05-04,460.4674987792969,544.1908569335938,552.42431640625,27.25,259.7311706542969,129.3000030517578,158.37246704101562
2015-05-05,456.23443603515625,550.9148559570312,549.7998046875,27.799999237060547,256.2179870605469,127.80000305175781,160.2655487060547
2015-05-06,436.4799499511719,533.6566772460938,528.4630126953125,27.700000762939453,248.06735229492188,115.30000305175781,153.80136108398438
2015-05-07,395.9362487792969,520.4329223632812,512.861328125,27.100000381469727,253.5479278564453,114.5,153.52432250976562
2015-05-08,403.83795166015625,483.0030212402344,527.19921875,27.899999618530273,255.44509887695312,116.69999694824219,153.3396453857422
2015-05-11,426.79083251953125,475.8307189941406,535.75341796875,28.25,260.468994140625,119.5,153.89369201660156
2015-05-12,411.2695007324219,464.1759338378906,517.8674926757812,27.549999237060547,259.5906677246094,113.80000305175781,149.69200134277344
2015-05-13,413.0567626953125,465.5207214355469,543.4812622070312,27.399999618530273,258.74749755859375,114.4000015258789,151.58506774902344
2015-05-14,413.1509094238281,465.744873046875,541.3428344726562,27.399999618530273,259.6258239746094,126.0,151.8621063232422
2015-05-15,414.2796630859375,464.8483581542969,545.66845703125,27.600000381469727,257.2719421386719,123.80000305175781,151.95445251464844
2015-05-18,430.9299011230469,471.1239929199219,551.6466674804688,27.950000762939453,257.16656494140625,121.0,153.3396453857422
2015-05-19,429.89508056640625,471.7964172363281,547.3209838867188,27.450000762939453,255.97206115722656,120.19999694824219,153.47816467285156
2015-05-20,425.8501281738281,479.64105224609375,542.9952392578125,27.649999618530273,252.98582458496094,120.0999984741211,153.24728393554688
2015-05-21,434.8807373046875,477.1756286621094,554.903076171875,27.299999237060547,261.874267578125,115.30000305175781,153.47816467285156
2015-05-22,437.04437255859375,479.64105224609375,553.7852172851562,27.5,263.279541015625,116.80000305175781,154.07839965820312
2015-05-25,435.06890869140625,467.5379333496094,546.3489379882812,27.649999618530273,259.8014831542969,117.9000015258789,153.9398651123047
2015-05-26,427.63751220703125,470.89990234375,549.3137817382812,27.75,263.4552001953125,115.19999694824219,152.04678344726562
2015-05-27,421.8993225097656,467.0896301269531,561.7075805664062,27.399999618530273,269.00604248046875,116.0999984741211,156.3870391845703
2015-05-28,426.2264404296875,466.193115234375,559.131591796875,27.450000762939453,269.1817626953125,115.69999694824219,159.80381774902344
2015-05-29,431.68243408203125,478.9686279296875,568.9008178710938,26.100000381469727,274.943359375,115.80000305175781,157.4951629638672
2015-06-01,437.6087951660156,474.9342956542969,562.2908325195312,25.899999618530273,274.83795166015625,115.80000305175781,158.9727020263672
2015-06-02,415.97296142578125,472.69293212890625,538.6696166992188,24.700000762939453,269.5330505371094,112.9000015258789,156.52554321289062
2015-06-03,389.915771484375,470.89990234375,535.2673950195312,24.0,271.71124267578125,106.0999984741211,152.6008758544922
2015-06-04,387.28192138671875,469.7792663574219,540.5165405273438,23.600000381469727,272.87060546875,105.5999984741211,154.21690368652344
2015-06-05,386.6234130859375,462.8311767578125,533.0316162109375,23.25,284.9911804199219,105.5999984741211,155.27890014648438
2015-06-08,375.0529479980469,463.2794189453125,537.9406127929688,21.549999237060547,280.8455810546875,101.80000305175781,153.43197631835938
2015-06-09,374.4884948730469,463.2794189453125,542.7522583007812,21.350000381469727,281.7940673828125,101.19999694824219,152.41619873046875
2015-06-10,377.1224060058594,469.1068115234375,548.5846557617188,23.25,284.4992980957031,104.0999984741211,155.50975036621094
2015-06-11,360.8484802246094,470.934814453125,531.573486328125,20.899999618530273,281.1266174316406,100.80000305175781,151.67742919921875
2015-06-12,356.61541748046875,470.934814453125,535.9478149414062,22.75,278.5619812011719,99.9000015258789,149.4611358642578
2015-06-15,372.79522705078125,473.4483337402344,534.5869750976562,22.75,277.05126953125,99.0,149.83050537109375
2015-06-16,413.43304443359375,482.8167419433594,535.9964599609375,22.399999618530273,278.8078918457031,102.4000015258789,149.83050537109375
2015-06-17,430.4595642089844,485.3302307128906,533.371826171875,22.149999618530273,279.47540283203125,105.4000015258789,149.32260131835938
2015-06-18,430.8358154296875,487.8437194824219,534.2953491210938,22.200000762939453,277.19183349609375,103.4000015258789,151.53890991210938
2015-06-19,452.56573486328125,485.7872314453125,536.5796508789062,23.0,276.8756103515625,103.69999694824219,151.90826416015625
2015-06-22,473.35504150390625,491.9566955566406,556.0210571289062,22.5,280.88067626953125,107.4000015258789,153.84754943847656
2015-06-23,473.91937255859375,497.4406433105469,555.6807861328125,22.5,291.70135498046875,106.9000015258789,154.30926513671875
2015-06-24,467.42864990234375,501.3250732421875,554.7572631835938,22.399999618530273,289.55828857421875,103.9000015258789,154.12457275390625
2015-06-25,464.51251220703125,499.7256164550781,554.1740112304688,22.399999618530273,289.2070007324219,105.0,153.9398651123047
2015-06-26,453.2242431640625,494.9271240234375,549.7998046875,23.350000381469727,288.4692077636719,109.5999984741211,152.4623565673828
2015-06-29,450.8725280761719,485.7872314453125,546.0573120117188,22.399999618530273,286.9234313964844,104.69999694824219,151.90826416015625
2015-06-30,456.7048034667969,498.5830993652344,543.0439453125,22.399999618530273,295.846923828125,108.5,151.26185607910156
2015-07-01,462.0667419433594,514.349609375,562.5823974609375,23.75,298.6926574707031,106.5999984741211,154.67864990234375
2015-07-02,458.39801025390625,520.29052734375,566.0818481445312,23.399999618530273,297.9548645019531,106.4000015258789,152.18531799316406
2015-07-03,453.2242431640625,510.236572265625,569.53271484375,23.049999237060547,293.1066589355469,107.30000305175781,150.89247131347656
2015-07-06,444.6639709472656,505.8950500488281,567.5885620117188,25.850000381469727,295.07403564453125,109.0,151.26185607910156
2015-07-07,442.7825927734375,507.26605224609375,569.4354248046875,25.799999237060547,301.1518859863281,108.4000015258789,152.55470275878906
2015-07-08,435.9154968261719,518.91943359375,560.9298706054688,24.299999237060547,293.45794677734375,105.19999694824219,151.07717895507812
2015-07-09,426.6026611328125,521.8900146484375,560.29296875,24.549999237060547,293.036376953125,104.9000015258789,151.63125610351562
2015-07-10,428.1077880859375,524.4034423828125,566.564208984375,25.25,294.8632507324219,105.69999694824219,151.72361755371094
2015-07-13,431.7764892578125,533.5433349609375,570.2387084960938,24.25,295.1443176269531,106.0,151.90826416015625
2015-07-14,438.1731872558594,533.5433349609375,571.85546875,26.700000762939453,304.9812927246094,114.19999694824219,155.2327117919922
2015-07-15,445.3224182128906,533.5433349609375,572.786376953125,27.0,306.491943359375,114.80000305175781,155.87911987304688
2015-07-16,441.9358825683594,537.4277954101562,596.4994506835938,26.200000762939453,307.82696533203125,109.80000305175781,157.07962036132812
2015-07-17,439.49017333984375,523.489501953125,590.1791381835938,27.0,302.0301818847656,116.19999694824219,157.07962036132812
2015-07-20,451.5309753417969,519.1480102539062,588.17041015625,27.200000762939453,298.9385681152344,118.19999694824219,158.28012084960938
2015-07-21,438.7376403808594,521.8900146484375,573.227294921875,26.100000381469727,300.835693359375,114.30000305175781,154.95567321777344
2015-07-22,435.53924560546875,516.4059448242188,577.8817749023438,27.0,303.9272766113281,115.0999984741211,156.61790466308594
2015-07-23,450.3081359863281,526.9168701171875,572.1004638671875,26.049999237060547,302.978759765625,115.5999984741211,156.24853515625
2015-07-24,439.3961486816406,523.2609252929688,569.2588500976562,26.0,299.2547302246094,111.9000015258789,157.91073608398438
2015-07-27,430.3654479980469,515.2635498046875,544.5660400390625,25.049999237060547,297.8846130371094,111.0999984741211,160.5887451171875
2015-07-28,435.9154968261719,521.8900146484375,549.7103271484375,25.799999237060547,295.882080078125,107.0,165.66773986816406
2015-07-29,428.6722412109375,534.685791015625,555.7855834960938,25.0,295.21453857421875,108.5999984741211,154.77098083496094
2015-07-30,432.9993896484375,564.84765625,554.5607299804688,26.100000381469727,295.2496643066406,113.5,153.9398651123047
2015-07-31,435.53924560546875,567.1326293945312,562.2037353515625,26.0,308.67010498046875,114.5999984741211,155.50975036621094
2015-08-03,430.9299011230469,570.10302734375,564.8984375,27.399999618530273,302.62744140625,111.69999694824219,156.06382751464844
2015-08-04,430.083251953125,587.240478515625,568.4259033203125,26.75,311.1645202636719,124.69999694824219,156.98727416992188
2015-08-05,426.32049560546875,587.0119018554688,567.6910400390625,27.149999618530273,307.7918395996094,127.4000015258789,159.665283203125
2015-08-06,417.2899169921875,584.7269287109375,572.051513671875,26.950000762939453,302.90850830078125,119.5,166.2218017578125
2015-08-07,422.2755432128906,578.3289794921875,568.2300415039062,26.950000762939453,291.98236083984375,115.9000015258789,167.88404846191406
2015-08-10,412.3982849121094,577.1865844726562,565.1433715820312,26.799999237060547,287.344970703125,112.9000015258789,177.2109375
2015-08-11,403.3676452636719,545.4252319335938,559.4600830078125,26.5,276.27838134765625,109.19999694824219,174.07118225097656
2015-08-12,393.86676025390625,532.1724243164062,546.7706909179688,25.399999618530273,260.9959716796875,104.69999694824219,170.4697265625
2015-08-13,380.979248046875,542.4547119140625,555.1976318359375,25.100000381469727,264.9658508300781,102.30000305175781,164.1902313232422
2015-08-14,391.6090087890625,546.3391723632812,559.4600830078125,25.100000381469727,265.2117919921875,110.4000015258789,166.96060180664062
2015-08-17,401.95660400390625,549.9952392578125,550.2492065429688,25.100000381469727,267.0035400390625,107.69999694824219,168.25343322753906
2015-08-18,407.2244873046875,572.6165771484375,549.661376953125,23.350000381469727,255.79638671875,110.19999694824219,168.4381103515625
2015-08-19,423.0281066894531,573.5305786132812,543.4390869140625,23.200000762939453,250.7725372314453,112.5999984741211,167.6070098876953
2015-08-20,414.2796630859375,557.0787353515625,523.44970703125,23.450000762939453,245.95944213867188,108.0,166.96060180664062
2015-08-21,406.23809814453125,538.7987060546875,514.7288208007812,23.299999237060547,245.0108642578125,105.69999694824219,165.11367797851562
2015-08-24,379.18084716796875,495.8411560058594,472.5451354980469,20.200000762939453,236.29811096191406,88.5,151.90826416015625
2015-08-25,370.8554992675781,507.4945983886719,492.28961181640625,21.600000381469727,248.6646270751953,88.5999984741211,151.72361755371094
2015-08-26,367.3551025390625,523.7178955078125,486.0184020996094,23.649999618530273,251.6859588623047,90.30000305175781,155.87911987304688
2015-08-27,383.72198486328125,518.6909790039062,498.85479736328125,22.899999618530273,253.65335083007812,93.0,159.57296752929688
2015-08-28,384.57342529296875,513.435546875,497.8258972167969,25.299999237060547,251.12387084960938,92.69999694824219,161.32749938964844
2015-08-31,391.4796447753906,520.29052734375,496.5030822753906,25.0,257.4124755859375,91.5999984741211,162.25096130371094
2015-09-01,396.1153564453125,505.43804931640625,470.48736572265625,23.799999237060547,249.71856689453125,89.6500015258789,159.11123657226562
2015-09-02,398.1966552734375,496.29815673828125,457.4550476074219,22.5,242.05978393554688,90.1500015258789,159.01641845703125
2015-09-03,403.1161804199219,501.5536193847656,476.6116027832031,22.5,242.8677978515625,91.25,157.78372192382812
2015-09-04,385.1410217285156,488.3007507324219,459.414794921875,22.700000762939453,243.6407012939453,85.94999694824219,154.1804962158203
2015-09-07,378.9916687011719,473.9053039550781,441.4830322265625,22.950000762939453,237.21156311035156,84.5999984741211,150.86172485351562
2015-09-08,372.6530456542969,467.2788391113281,464.1181945800781,21.549999237060547,237.28182983398438,86.5,149.9134979248047
2015-09-09,379.2754821777344,474.3623352050781,476.1706848144531,21.899999618530273,238.01956176757812,89.0999984741211,152.56851196289062
2015-09-10,373.409912109375,486.2442321777344,473.280029296875,22.5,237.59800720214844,87.6500015258789,150.19796752929688
2015-09-11,375.0182189941406,488.9861755371094,471.6142578125,21.950000762939453,234.57667541503906,90.25,150.38763427734375
2015-09-14,394.7908020019531,524.8604125976562,486.0184020996094,22.600000381469727,238.37094116210938,90.9000015258789,150.95652770996094
2015-09-15,386.6546936035156,513.892578125,473.0350646972656,22.149999618530273,237.071044921875,91.44999694824219,152.18922424316406
2015-09-16,389.3037109375,508.4085998535156,484.1566467285156,21.799999237060547,236.9304962158203,91.30000305175781,152.56851196289062
2015-09-18,395.26385498046875,509.7795715332031,506.88970947265625,21.700000762939453,241.0409393310547,91.0999984741211,154.46495056152344
2015-09-21,417.6855163574219,507.7230224609375,517.2764892578125,21.5,240.54910278320312,91.4000015258789,154.7494354248047
2015-09-22,416.5502014160156,502.2391357421875,498.8057861328125,21.649999618530273,227.55023193359375,87.5,154.1804962158203
2015-09-23,423.172607421875,508.4085998535156,501.598388671875,21.549999237060547,230.29052734375,89.4000015258789,154.1804962158203
2015-09-24,425.06475830078125,506.5806579589844,503.4112243652344,21.700000762939453,223.8614044189453,88.3499984741211,155.88726806640625
2015-09-28,424.591796875,508.4085998535156,496.65008544921875,22.149999618530273,217.57275390625,87.30000305175781,153.51673889160156
2015-09-29,426.5784606933594,506.1235656738281,493.8573913574219,21.399999618530273,221.05084228515625,86.75,154.84425354003906
2015-09-30,435.66064453125,519.1480102539062,485.57745361328125,21.600000381469727,229.41224670410156,91.8499984741211,156.55105590820312
2015-10-01,432.6332092285156,520.29052734375,485.57745361328125,20.950000762939453,230.6067657470703,90.94999694824219,157.49925231933594
2015-10-05,431.2142028808594,522.3469848632812,501.7453918457031,20.75,231.52015686035156,92.3499984741211,157.1199493408203
2015-10-06,430.83575439453125,516.4059448242188,496.4540710449219,20.799999237060547,240.8301544189453,92.0999984741211,158.44747924804688
2015-10-07,425.7270202636719,518.6909790039062,486.9002685546875,22.799999237060547,243.39480590820312,90.30000305175781,157.97337341308594
2015-10-08,413.99591064453125,509.55108642578125,481.4620056152344,22.549999237060547,243.25428771972656,107.0,159.68014526367188
2015-10-09,427.7137145996094,509.55108642578125,480.4821472167969,23.25,235.84140014648438,104.69999694824219,163.1885986328125
2015-10-12,420.3344421386719,504.9810485839844,477.2974853515625,23.350000381469727,235.0333709716797,99.6500015258789,162.7144775390625
2015-10-13,429.2274475097656,507.03759765625,480.9720764160156,21.600000381469727,239.2491912841797,99.6500015258789,159.96461486816406
2015-10-14,426.48382568359375,513.435546875,485.2344970703125,22.450000762939453,235.13876342773438,99.9000015258789,161.95590209960938
2015-10-15,430.5519104003906,518.2340087890625,488.61505126953125,23.0,240.16265869140625,106.3499984741211,161.00767517089844
2015-10-16,429.70050048828125,518.6909790039062,494.6903381347656,23.049999237060547,237.80885314941406,104.75,159.01641845703125
2015-10-19,438.4041748046875,518.2340087890625,496.5030822753906,22.5,237.4925994873047,106.3499984741211,164.04197692871094
2015-10-20,439.2556457519531,517.3199462890625,498.46282958984375,23.0,235.3144073486328,103.0999984741211,161.1024932861328
2015-10-21,442.5668640136719,505.43804931640625,501.0594787597656,22.399999618530273,236.8251190185547,103.05000305175781,162.8092803955078
2015-10-23,456.75775146484375,511.6075744628906,515.1207275390625,22.25,239.88162231445312,100.3499984741211,162.7144775390625
2015-10-26,450.040771484375,520.29052734375,510.6623229980469,21.75,234.11993408203125,98.8499984741211,162.05068969726562
2015-10-27,458.839111328125,521.8900146484375,510.80926513671875,22.0,233.3821563720703,98.69999694824219,161.48179626464844
2015-10-28,461.5826721191406,520.06201171875,473.2310485839844,21.899999618530273,231.69583129882812,98.80000305175781,161.1024932861328
2015-10-29,462.0556945800781,518.6909790039062,459.9537048339844,21.299999237060547,226.35574340820312,97.0,161.76625061035156
2015-10-30,461.9610595703125,511.3789978027344,465.3920593261719,21.049999237060547,224.77481079101562,93.1500015258789,158.16302490234375
2015-11-02,465.366943359375,524.8604125976562,468.674560546875,21.799999237060547,228.35826110839844,94.30000305175781,158.16302490234375
2015-11-03,449.7569580078125,530.1158447265625,465.7839660644531,20.75,228.85012817382812,95.30000305175781,158.73191833496094
2015-11-04,443.891357421875,529.8873901367188,463.7262268066406,20.850000381469727,232.0471649169922,95.1500015258789,158.25782775878906
2015-11-05,425.53778076171875,523.2609252929688,455.25030517578125,21.700000762939453,237.00074768066406,92.4000015258789,156.64585876464844
2015-11-06,431.02496337890625,511.8360595703125,455.4952697753906,20.649999618530273,240.05726623535156,88.6500015258789,154.93905639648438
2015-11-09,435.9444580078125,515.2635498046875,455.59326171875,20.600000381469727,238.3006591796875,88.5999984741211,155.6028289794922
2015-11-10,433.898193359375,513.6640014648438,459.07183837890625,20.299999237060547,229.34197998046875,89.8499984741211,155.12872314453125
2015-11-13,445.0335998535156,518.6909790039062,474.30889892578125,20.450000762939453,237.24667358398438,89.05000305175781,155.4131622314453
2015-11-16,445.9853515625,518.0054931640625,471.908203125,20.299999237060547,232.64439392089844,89.0,154.37013244628906
2015-11-17,444.4625549316406,517.5485229492188,465.6860046386719,20.549999237060547,233.41732788085938,88.69999694824219,154.46495056152344
2015-11-18,442.1783142089844,512.0645751953125,454.27044677734375,20.549999237060547,235.34957885742188,86.75,154.08566284179688
2015-11-19,443.2252502441406,512.0645751953125,453.6824951171875,20.950000762939453,234.5063934326172,88.0,153.8960418701172
2015-11-20,447.4128723144531,510.465087890625,450.1549377441406,21.100000381469727,234.225341796875,85.75,154.5597686767578
2015-11-23,468.1608581542969,512.9785766601562,453.3885498046875,20.5,233.69837951660156,86.19999694824219,156.2665557861328
2015-11-24,494.7143859863281,509.55108642578125,454.5154113769531,20.549999237060547,233.52268981933594,86.19999694824219,155.79246520996094
2015-11-26,499.853759765625,505.6665954589844,455.8382263183594,21.100000381469727,236.01705932617188,86.05000305175781,156.4562225341797
2015-11-27,488.05218505859375,503.6100769042969,461.4234924316406,21.149999618530273,236.26300048828125,86.3499984741211,156.55105590820312
2015-11-30,495.6661376953125,508.86553955078125,459.414794921875,25.25,232.36334228515625,86.0,156.17173767089844
2015-12-01,499.1876220703125,519.60498046875,452.35968017578125,27.5,239.95181274414062,88.44999694824219,157.49925231933594
2015-12-02,494.1909484863281,518.0054931640625,449.9590148925781,27.950000762939453,237.59800720214844,87.69999694824219,157.97337341308594
2015-12-03,504.42205810546875,518.91943359375,453.0945739746094,27.299999237060547,235.0333709716797,86.05000305175781,155.98211669921875
2015-12-04,495.380615234375,515.4920043945312,451.13482666015625,25.799999237060547,235.41978454589844,90.19999694824219,156.4562225341797
2015-12-07,493.4771423339844,516.4059448242188,452.5556335449219,25.299999237060547,230.1499786376953,88.0,156.74069213867188
2015-12-08,478.0113830566406,516.4059448242188,449.3220520019531,25.149999618530273,223.40464782714844,83.80000305175781,154.5597686767578
